variety,variety_ID,clone_ID,clone_num,year,bud_day,flow_day,ver_day,mat_day,notes,File info
Sauvignon ,258,7S47,2,1956,,,,17/9/1956,,2015-07-07 16.44.41.jpg
Sauvignon ,258,7S47,2,1957,,,,13/8/1957,,2015-07-07 16.44.41.jpg
Sauvignon ,258,7S47,2,1958,,,,18/8/1958,,2015-07-07 16.44.41.jpg
Sauvignon ,258,7S47,2,1959,,,,18/8/1959,,2015-07-07 16.44.41.jpg
Sauvignon ,258,15A149,3,1957,,,,14/8/1957,,2015-07-07 16.44.41.jpg
Sauvignon ,258,15A149,3,1958,,,,5/9/1958,,2015-07-07 16.44.41.jpg
Sauvignon ,258,15A149,3,1959,,,,19/8/1959,,2015-07-07 16.44.41.jpg
Sauvignon ,258,15A149,3,1960,,,,17/8/1960,,2015-07-07 16.44.41.jpg
Sauvignon ,258,15A149,3,1995,,,,16/8/1995,,2015-07-07 16.44.41.jpg
Sauvignon ,258,cl5P15A13,5,1958,,,,5/9/1958,,2015-07-07 16.44.41.jpg
Sauvignon ,258,cl5P15A13,5,1959,,,,17/8/1959,,2015-07-07 16.44.41.jpg
Sauvignon ,258,cl5P15A13,5,1960,,,,16/8/1960,,2015-07-07 16.44.41.jpg
Sauvignon ,258,cl5P15A13,5,1996,,,,9/9/1996,,2015-07-07 16.44.41.jpg
Sauvignon ,258,cl5P14S7,1,1958,27/3/1958,,,,,2015-07-07 16.44.41.jpg
Sauvignon ,258,cl5P14S7,1,1959,19/3/1959,,,,,2015-07-07 16.44.41.jpg
Sauvignon ,258,cl5P14S7,1,1960,14/3/1960,,,,,2015-07-07 16.44.41.jpg
Sauvignon ,258,7S47,2,1956,30/3/1956,,,,,2015-07-07 16.44.41.jpg
Sauvignon ,258,7S47,2,1957,7/3/1957,,,,,2015-07-07 16.44.41.jpg
Sauvignon ,258,7S47,2,1958,29/3/1958,,,,,2015-07-07 16.44.41.jpg
Sauvignon ,258,7S47,2,1959,24/3/1959,,,,,2015-07-07 16.44.41.jpg
Sauvignon ,258,15A149,3,1957,6/3/1957,,,,,2015-07-07 16.44.41.jpg
Sauvignon ,258,15A149,3,1958,19/3/1958,,,,,2015-07-07 16.44.41.jpg
Sauvignon ,258,15A149,3,1959,18/3/1959,,,,,2015-07-07 16.44.41.jpg
Sauvignon ,258,15A149,3,1960,9/3/1960,,,,,2015-07-07 16.44.41.jpg
Sauvignon ,258,15A149,3,1995,20/3/1995,,,,,2015-07-07 16.44.41.jpg
Sauvignon ,258,cl5P15A13,5,1958,17/3/1958,,,,,2015-07-07 16.44.41.jpg
Sauvignon ,258,cl5P15A13,5,1959,11/3/1959,,,,,2015-07-07 16.44.41.jpg
Sauvignon ,258,cl5P15A13,5,1960,11/3/1960,,,,,2015-07-07 16.44.41.jpg
Sauvignon ,258,cl5P15A13,5,1961,27/2/1961,,,,,2015-07-07 16.44.41.jpg
Sauvignon ,258,cl5P15A13,5,1996,18/3/1996,,,,,2015-07-07 16.44.41.jpg
Sauvignon ,258,1319A6,6,1956,17/3/1956,,,,,2015-07-07 16.44.41.jpg
Sauvignon ,258,1319A6,6,1958,7/3/1994,,,,,2015-07-07 16.44.41.jpg
Sauvignon ,258,1319A6,6,1995,13/3/1995,,,,,2015-07-07 16.44.41.jpg
Sauvignon ,258,1319A6,6,1996,18/3/1996,,,,,2015-07-07 16.44.41.jpg
Tokay,25,51355,1,1956,,,,10/9/1956,,2015-07-14 16.50.47.jpg
Tokay,25,51355,1,1957,,,,23/9/1957,,2015-07-14 16.50.47.jpg
Tokay,25,51355,1,1958,,,,11/9/1958,,2015-07-14 16.50.47.jpg
Tokay,25,51355,1,1959,,,,7/9/1959,,2015-07-14 16.50.47.jpg
Tokay,25,513S6,2,1956,,,,17/9/1956,,2015-07-14 16.50.47.jpg
Tokay,25,513S6,2,1957,,,,14/9/1957,,2015-07-14 16.50.47.jpg
Tokay,25,513S6,2,1958,,,,5/9/1958,,2015-07-14 16.50.47.jpg
Tokay,25,1058,3,1956,,,,10/9/1956,,2015-07-14 16.50.47.jpg
Tokay,25,1058,3,1958,,,,4/9/1958,,2015-07-14 16.50.47.jpg
Tokay,25,8A28,4,1956,,,,17/9/1956,,2015-07-14 16.50.47.jpg
Tokay,25,8A28,4,1957,,,,14/9/1957,,2015-07-14 16.50.47.jpg
Tokay,25,8A28,4,1958,,,,11/9/1958,,2015-07-14 16.50.47.jpg
Tokay,25,513S7,5,1956,,,,17/9/1956,,2015-07-14 16.50.47.jpg
Tokay,25,513S7,5,1957,,,,17/9/1957,,2015-07-14 16.50.47.jpg
Tokay,25,513S7,5,1958,,,,5/9/1958,,2015-07-14 16.50.47.jpg
Tokay,25,11A19,6,1956,,,,24/9/1956,,2015-07-14 16.50.47.jpg
Tokay,25,11A19,6,1957,,,,16/9/1957,,2015-07-14 16.50.47.jpg
Tokay,25,11A19,6,1958,,,,4/9/1958,,2015-07-14 16.50.47.jpg
Tokay,25,12A60,7,1956,,,,24/9/1956,,2015-07-14 16.50.47.jpg
Tokay,25,12A60,7,1957,,,,17/9/1957,,2015-07-14 16.50.47.jpg
Tokay,25,12A60,7,1958,,,,12/9/1958,,2015-07-14 16.50.47.jpg
Tokay,25,10A12,8,1956,,,,10/9/1956,,2015-07-14 16.50.47.jpg
Tokay,25,10A12,8,1957,,,,2/10/1957,,2015-07-14 16.50.47.jpg
Tokay,25,10A12,8,1958,,,,21/8/1958,,2015-07-14 16.50.47.jpg
Tokay,25,10A12,8,1959,,,,7/9/1959,,2015-07-14 16.50.47.jpg
Tokay,25,411S5,9,1958,,,,12/9/1958,,2015-07-14 16.50.47.jpg
Tokay,25,411S5,9,1959,,,,7/9/1959,,2015-07-14 16.50.47.jpg
Tokay,25,411S5,9,1960,,,,5/9/1960,,2015-07-14 16.50.47.jpg
Tokay,25,411S5,9,1961,,,,2/9/1961,,2015-07-14 16.50.47.jpg
Tokay,25,411S5,9,1962,,,,17/9/1962,,2015-07-14 16.50.47.jpg
Tokay,25,,1,1956,,,,27/3/1956,,2015-07-14 16.50.47.jpg
Tokay,25,,1,1957,,,,15/3/1957,,2015-07-14 16.50.47.jpg
Tokay,25,,1,1958,,,,30/3/1958,,2015-07-14 16.50.47.jpg
Tokay,25,,1,1959,,,,17/3/1959,,2015-07-14 16.50.47.jpg
Tokay,25,,1,1960,,,,23/3/1960,,2015-07-14 16.50.47.jpg
Tokay,25,,2,1956,,,,17/3/1957,,2015-07-14 16.50.47.jpg
Tokay,25,,2,1958,,,,31/3/1958,,2015-07-14 16.50.47.jpg
Tokay,25,,2,1959,,,,17/3/1959,,2015-07-14 16.50.47.jpg
Tokay,25,,2,1960,,,,21/3/1960,,2015-07-14 16.50.47.jpg
Tokay,25,,3,1956,,,,29/3/1956,,2015-07-14 16.50.47.jpg
Tokay,25,,3,1957,,,,13/3/1957,,2015-07-14 16.50.47.jpg
Tokay,25,,3,1958,,,,25/3/1958,,2015-07-14 16.50.47.jpg
Tokay,25,,4,1957,,,,13/3/1957,,2015-07-14 16.50.47.jpg
Tokay,25,,4,1958,,,,29/3/1958,,2015-07-14 16.50.47.jpg
Tokay,25,,4,1959,,,,17/3/1959,,2015-07-14 16.50.47.jpg
Tokay,25,,4,1960,,,,21/3/1960,,2015-07-14 16.50.47.jpg
Tokay,25,,5,1956,,,,27/3/1956,,2015-07-14 16.50.47.jpg
Tokay,25,,5,1957,,,,14/3/1957,,2015-07-14 16.50.47.jpg
Tokay,25,,5,1958,,,,2/4/1958,,2015-07-14 16.50.47.jpg
Tokay,25,,5,1959,,,,18/3/1959,,2015-07-14 16.50.47.jpg
Tokay,25,,6,1956,,,,28/3/1956,,2015-07-14 16.50.47.jpg
Tokay,25,,6,1957,,,,16/3/1957,,2015-07-14 16.50.47.jpg
Tokay,25,,6,1958,,,,26/3/1958,,2015-07-14 16.50.47.jpg
Tokay,25,,6,1959,,,,20/3/1959,,2015-07-14 16.50.47.jpg
Tokay,25,,7,1956,,,,28/3/1956,,2015-07-14 16.50.47.jpg
Tokay,25,,7,1957,,,,14/3/1957,,2015-07-14 16.50.47.jpg
Tokay,25,,7,1958,,,,24/3/1958,,2015-07-14 16.50.47.jpg
Tokay,25,,8,1956,,,,3/4/1956,,2015-07-14 16.50.47.jpg
Tokay,25,,8,1957,,,,11/3/1957,,2015-07-14 16.50.47.jpg
Tokay,25,,8,1960,,,,17/3/1959,,2015-07-14 16.50.47.jpg
Tokay,25,,8,1961,,,,8/3/1960,,2015-07-14 16.50.47.jpg
Tokay,25,,9,1958,,,,31/3/1958,,2015-07-14 16.50.47.jpg
Tokay,25,,9,1959,,,,23/3/1959,,2015-07-14 16.50.47.jpg
Tokay,25,,9,1960,,,,14/3/1960,,2015-07-14 16.50.47.jpg
Chasselas,585,7A45,2,1956,,,,8/8/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,7A45,2,1957,,,,13/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,7A45,2,1958,,,,11/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,7A45,2,1959,,,,10/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,7A45,2,1960,,,,1/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,513S5,3,1958,,,,29/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,513S5,3,1959,,,,3/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,513S5,3,1960,,,,1/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,514A9,4,1958,,,,19/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,514A9,4,1959,,,,10/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,514A9,4,1960,,,,8/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,514A9,4,1961,,,,14/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,7A138,5,1958,,,,18/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,7A138,5,1959,,,,10/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,7A138,5,1961,,,,7/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,6959,6,1956,,,,13/8/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,6959,6,1957,,,,13/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,6959,6,1958,,,,21/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,6959,6,1959,,,,10/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,6959,6,1960,,,,1/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,6959,6,1961,,,,7/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,6959,6,1972,,,,17/8/1972,,2015-07-12 17.06.09.jpg
Chasselas,585,6959,6,1996,,,,14/8/1996,,2015-07-12 17.06.09.jpg
Chasselas,585,6959,6,1992,,,,10/8/1992,,2015-07-12 17.06.09.jpg
Chasselas,585,6959,6,1994,,,,8/8/1994,,2015-07-12 17.06.09.jpg
Chasselas,585,6959,6,1995,,,,16/8/1995,,2015-07-12 17.06.09.jpg
Chasselas,585,6959,6,1997,,,,27/7/1997,,2015-07-12 17.06.09.jpg
Chasselas,585,6959,6,1998,,,,10/8/1998,,2015-07-12 17.06.09.jpg
Chasselas,585,6959,6,1999,,,,10/8/0199,,2015-07-12 17.06.09.jpg
Chasselas,585,6959,6,2000,,,,17/8/2000,,2015-07-12 17.06.09.jpg
Chasselas,585,610A1,7,1957,,,,13/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,610A1,7,1958,,,,11/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,610A1,7,1959,,,,10/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,610A1,7,1960,,,,2/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,610A1,7,1961,,,,7/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,610A1,7,1996,,,,14/8/1996,,2015-07-12 17.06.09.jpg
Chasselas,585,610A1,7,1987,,,,17/8/1987,,2015-07-12 17.06.09.jpg
Chasselas,585,610A1,7,1988,,,,12/8/1988,,2015-07-12 17.06.09.jpg
Chasselas,585,610A1,7,1992,,,,10/8/1992,,2015-07-12 17.06.09.jpg
Chasselas,585,610A1,7,1995,,,,16/8/1995,,2015-07-12 17.06.09.jpg
Chasselas,585,610A1,7,1997,,,,27/7/1997,,2015-07-12 17.06.09.jpg
Chasselas,585,610A1,7,1998,,,,10/8/1998,,2015-07-12 17.06.09.jpg
Chasselas,585,610A1,7,1999,,,,10/8/0199,,2015-07-12 17.06.09.jpg
Chasselas,585,610A1,7,2000,,,,17/8/2000,,2015-07-12 17.06.09.jpg
Chasselas,585,610A2,8,1956,,,,20/8/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,610A2,8,1957,,,,13/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,610A2,8,1958,,,,5/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,610A2,8,1959,,,,10/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,610A2,8,1960,,,,2/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,610A2,8,1961,,,,7/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,610A2,8,1988,,,,12/8/1988,,2015-07-12 17.06.09.jpg
Chasselas,585,610A2,8,1994,,,,8/8/1994,,2015-07-12 17.06.09.jpg
Chasselas,585,610A3,9,1956,,,,27/8/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,610A3,9,1957,,,,13/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,610A3,9,1958,,,,27/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,610A3,9,1959,,,,18/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,610A3,9,1960,,,,9/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,610A3,9,1987,,,,17/8/1987,,2015-07-12 17.06.09.jpg
Chasselas,585,5S87,10,1956,,,,3/9/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,5S87,10,1957,,,,19/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,5S87,10,1958,,,,5/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,5S87,10,1959,,,,4/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,5S87,10,1960,,,,1/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,610A4,11,1956,,,,20/8/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,610A4,11,1957,,,,13/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,610A4,11,1958,,,,11/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,610A4,11,1959,,,,18/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,610A4,11,1960,,,,2/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,610A4,11,1961,,,,14/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,7S132,12,1956,,,,20/8/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,7S132,12,1957,,,,5/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,7S132,12,1958,,,,11/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,7S132,12,1959,,,,10/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,7S132,12,1960,,,,2/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,7S132,12,1961,,,,7/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,66A8,13,1956,,,,20/8/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,66A8,13,1957,,,,5/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,66A8,13,1958,,,,5/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,66A8,13,1959,,,,10/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,66A8,13,1960,,,,2/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,66A8,13,1961,,,,7/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,66A8,13,1992,,,,10/8/1992,,2015-07-12 17.06.09.jpg
Chasselas,585,66A8,13,1994,,,,8/8/1994,,2015-07-12 17.06.09.jpg
Chasselas,585,7S136,14,1956,,,,20/8/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,7S136,14,1957,,,,5/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,7S136,14,1958,,,,5/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,7S136,14,1959,,,,27/7/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,7S136,14,1960,,,,2/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,7S136,14,1961,,,,7/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,7S137,15,1957,,,,13/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,7S137,15,1958,,,,21/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,7S137,15,1959,,,,3/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,7S137,15,1960,,,,2/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,7S137,15,1961,,,,7/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,7A134,18,1956,,,,13/8/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,7A134,18,1957,,,,5/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,7A134,18,1958,,,,5/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,7A134,18,1959,,,,18/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,7A134,18,1960,,,,2/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,7A134,18,1961,,,,7/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,7A133,19,1956,,,,13/8/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,7A133,19,1957,,,,5/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,7A133,19,1958,,,,5/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,7A133,19,1959,,,,10/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,7A133,19,1960,,,,26/7/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,7A133,19,1961,,,,7/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,7A135,20,1956,,,,20/8/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,7A135,20,1957,,,,13/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,7A135,20,1958,,,,21/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,7A135,20,1959,,,,10/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,7A135,20,1960,,,,9/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,7A135,20,1961,,,,7/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,7A136,21,1956,,,,8/8/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,7A136,21,1957,,,,5/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,7A136,21,1958,,,,18/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,7A136,21,1959,,,,3/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,7A136,21,1960,,,,2/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,7A136,21,1961,,,,7/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,116A9,22,1956,,,,13/8/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,116A9,22,1957,,,,5/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,116A9,22,1958,,,,18/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,116A9,22,1959,,,,10/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,116A9,22,1960,,,,2/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,116A9,22,1961,,,,7/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,116A9,22,1992,,,,10/8/19992,,2015-07-12 17.06.09.jpg
Chasselas,585,116A9,22,1994,,,,8/8/1994,,2015-07-12 17.06.09.jpg
Chasselas,585,116A9,22,1995,,,,16/8/1995,,2015-07-12 17.06.09.jpg
Chasselas,585,7S138,23,1956,,,,13/8/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,7S138,23,1957,,,,5/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,7S138,23,1958,,,,11/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,7S138,23,1959,,,,3/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,7S138,23,1960,,,,2/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,7S138,23,1961,,,,7/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,7A132,24,1956,,,,20/8/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,7A132,24,1957,,,,5/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,7A132,24,1958,,,,11/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,7A132,24,1959,,,,10/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,7A132,24,1960,,,,2/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,7A132,24,1961,,,,7/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,5A62,25,1956,,,,8/8/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,5A62,25,1957,,,,13/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,5A62,25,1958,,,,18/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,5A62,25,1959,,,,10/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,5A62,25,1960,,,,26/7/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,5A63,26,1956,,,,8/8/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,5A63,26,1957,,,,13/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,5A63,26,1958,,,,18/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,5A63,26,1959,,,,10/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,5A63,26,1960,,,,26/7/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,12S102,27,1956,,,,22/8/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,12S102,27,1957,,,,17/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,12S102,27,1958,,,,6/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,12S102,27,1959,,,,12/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,12S102,27,1960,,,,1/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,12S102,27,1961,,,,7/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,3A145,28,1957,,,,12/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,3A145,28,1958,,,,5/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,3A145,28,1959,,,,10/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,3A145,28,1960,,,,9/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,3A145,28,1961,,,,21/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,3A145,28,1987,,,,17/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,116A6,29,1956,,,,27/8/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,116A6,29,1957,,,,12/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,116A6,29,1958,,,,3/9/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,116A6,29,1959,,,,10/8/1959,,2015-07-12 17.06.09.jpg
Chasselas,585,116A6,29,1960,,,,9/8/1960,,2015-07-12 17.06.09.jpg
Chasselas,585,116A6,29,1961,,,,21/8/1961,,2015-07-12 17.06.09.jpg
Chasselas,585,3A147,30,1956,,,,27/8/1956,,2015-07-12 17.06.09.jpg
Chasselas,585,3A147,30,1957,,,,12/8/1957,,2015-07-12 17.06.09.jpg
Chasselas,585,3A147,30,1958,,,,27/8/1958,,2015-07-12 17.06.09.jpg
Chasselas,585,3A147,30,1961,,,,21/8/1961,,2015-07-12 17.06.09.jpg
Tannat,401,11S77,1,1956,,,,17/9/1956,,2015-07-12 16.43.59.jpg
Tannat,401,11S77,1,1957,,,,16/9/1957,,2015-07-12 16.43.59.jpg
Tannat,401,11S77,1,1958,,,,12/9/1958,,2015-07-12 16.43.59.jpg
Tannat,401,10A151,2,1956,,,,17/9/1956,,2015-07-12 16.43.59.jpg
Tannat,401,10A151,2,1958,,,,12/9/1958,,2015-07-12 16.43.59.jpg
Tannat,401,10A151,2,1959,,,,25/8/1959,,2015-07-12 16.43.59.jpg
Tannat,401,1026S7,4,1964,,,,10/9/1964,,2015-07-12 16.43.59.jpg
Tannat,401,1026S7,4,1964,,,,13/9/1965,,2015-07-12 16.43.59.jpg
Tannat,401,1026S7,4,1966,,,,10/9/1966,,2015-07-12 16.43.59.jpg
Tannat,401,1026S8,5,1964,,,,27/8/1964,,2015-07-12 16.43.59.jpg
Tannat,401,1026S8,5,1965,,,,31/8/1965,,2015-07-12 16.43.59.jpg
Tannat,401,1026S8,5,1966,,,,6/9/1966,,2015-07-12 16.43.59.jpg
Tannat,401,1026S9,6,1964,,,,27/8/1964,,2015-07-12 16.43.59.jpg
Tannat,401,1026S9,6,1965,,,,13/9/1965,,2015-07-12 16.43.59.jpg
Tannat,401,1026S9,6,1966,,,,6/8/1966,,2015-07-12 16.43.59.jpg
Tannat,401,1027A1,7,1964,,,,27/8/1964,,2015-07-12 16.43.59.jpg
Tannat,401,1027A1,7,1965,,,,13/9/1965,,2015-07-12 16.43.59.jpg
Tannat,401,1027A1,7,1966,,,,6/9/1966,,2015-07-12 16.43.59.jpg
Tannat,401,1027A2,8,1964,,,,27/8/1964,,2015-07-12 16.43.59.jpg
Tannat,401,1027A2,8,1965,,,,13/9/1965,,2015-07-12 16.43.59.jpg
Tannat,401,1027A2,8,1966,,,,6/9/1966,,2015-07-12 16.43.59.jpg
Tannat,401,1027A3,9,1965,,,,13/9/1965,,2015-07-12 16.43.59.jpg
Tannat,401,1027A3,9,1966,,,,10/9/1966,,2015-07-12 16.43.59.jpg
Tannat,401,1027A3,9,1967,,,,30/8/1967,,2015-07-12 16.43.59.jpg
Tannat,401,1027A4,10,1964,,,,27/8/1964,,2015-07-12 16.43.59.jpg
Tannat,401,1027A4,10,1965,,,,13/9/1965,,2015-07-12 16.43.59.jpg
Tannat,401,1027A4,10,1966,,,,19/8/1966,,2015-07-12 16.43.59.jpg
Tannat,401,1027A5,11,1964,,,,27/8/1964,,2015-07-12 16.43.59.jpg
Tannat,401,1027A5,11,1965,,,,13/9/1965,,2015-07-12 16.43.59.jpg
Tannat,401,1027A5,11,1966,,,,6/9/1966,,2015-07-12 16.43.59.jpg
Tannat,401,1027A6,12,1964,,,,27/8/1964,,2015-07-12 16.43.59.jpg
Tannat,401,1027A6,12,1965,,,,13/9/1965,,2015-07-12 16.43.59.jpg
Tannat,401,1027A6,12,1966,,,,6/9/1966,,2015-07-12 16.43.59.jpg
Tannat,401,1027A7,13,1964,,,,27/8/1964,,2015-07-12 16.43.59.jpg
Tannat,401,1027A7,13,1965,,,,13/9/1965,,2015-07-12 16.43.59.jpg
Tannat,401,1027A7,13,1966,,,,6/9/1966,,2015-07-12 16.43.59.jpg
Tannat,401,1027A8,14,1964,,,,27/8/1964,,2015-07-12 16.43.59.jpg
Tannat,401,1027A8,14,1965,,,,31/8/1965,,2015-07-12 16.43.59.jpg
Tannat,401,1027A8,14,1966,,,,6/9/1966,,2015-07-12 16.43.59.jpg
Tinta Cao,1488,713A1,1,1976,,,6/8/1976,,,2015-07-12 19.13.52.jpg
Tinta Cao,1488,713A1,1,1977,,,16/8/1977,,,2015-07-12 19.13.52.jpg
Tinta Cao,1488,713A1,1,1978,,,16/8/1978,,,2015-07-12 19.13.52.jpg
